"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AJ1","AL1","AN1","AX1","AX2","KA1","KA2","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","KG1","KG2","MA1","MD1","MF1","MG1","MH1","MK1","OE1","OE2","RH1","RH2","RH3","REM","EQD"
"74594493784","2025-05-07T01:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0211,5","+0100,5","10162,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10163,5,10155,5",,,,,,,,,,,"MET08105/06/25 20:53:01 METAR KDMH 070153Z      KT 21/10 A3001 RMK AO1 SLP162 T02110100","R01      7SKY009R02      7GAS009"
"74594493784","2025-05-07T02:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0200,5","+0083,5","10164,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10166,5,10159,5","1,9,020,9,+999,9",,,,,,,,,,"MET08705/06/25 21:53:01 METAR KDMH 070253Z      KT 20/08 A3002 RMK AO1 SLP164 T02000083 51020","R01      7SKY009R02      7GAS009"
"74594493784","2025-05-07T03:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0189,5","+0078,5","10162,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10163,5,10155,5",,,,,,,,,,,"MET08105/06/25 22:53:01 METAR KDMH 070353Z      KT 19/08 A3001 RMK AO1 SLP162 T01890078","R01      7SKY009R02      7GAS009"
"74594493784","2025-05-07T04:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0183,5","+0083,5","10162,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10163,5,10155,5",,,,,,,,,,,"MET09105/06/25 23:53:01 METAR KDMH 070453Z      KT 18/08 A3001 RMK AO1 SLP162 T01830083 402560183","R01      7SKY009R02      7GAS009"
"74594493784","2025-05-07T04:59:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","SOD  ","KDMH ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0010,9,6",,,,,,,,,,,,,,,,,,,,,,,"240,M,+0256,5","240,N,+0183,5",,,,,,,,,,,,,,"10146,4,10129,4",,,"1,24,99999,999,9999,7","2,24,99999,999,9999,7",,,,"SOD50524 HR PRECIPITATION (IN): 0.04 24 HR MAX TEMP (F): 7824 HR MIN TEMP (F): 65AVERAGE STATION PRESSURE(D):29.962 MINIMUM SEA LEVEL PRESSURE:29.91 TIME OF OCCURRENCE:1506 24 HR AVG TEMP (F): 72DEPART FROM NORMAL:  8  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  7 LATEST DAY MAX TEMP (0700-1900 LST): 78 LATEST NIGHT MIN TEMP(1900-0800 LST):68 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.02 0.00 0.00 0.00 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","R01  0.047AAP092"
"74594493784","2025-05-07T05:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0178,5","+0094,5","10151,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10152,5,10145,5","8,9,013,9,+999,9",,,,,,,,,,"MET09905/07/25 00:53:01 METAR KDMH 070553Z      KT 18/09 A2998 RMK AO1 SLP151 T01780094 10211 20178 58013","R01      7SKY009R02      7GAS009"
"74594493784","2025-05-07T06:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0172,5","+0106,5","10149,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10149,5,10142,5",,,,,,,,,,,"MET08105/07/25 01:53:01 METAR KDMH 070653Z      KT 17/11 A2997 RMK AO1 SLP149 T01720106","R01      7SKY009R02      7GAS009"
"74594493784","2025-05-07T07:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0172,5","+0106,5","10154,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10156,5,10149,5",,,,,,,,,,,"MET08105/07/25 02:53:01 METAR KDMH 070753Z      KT 17/11 A2999 RMK AO1 SLP154 T01720106","R01      7SKY009R02      7GAS009"
"74594493784","2025-05-07T08:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0172,5","+0106,5","10153,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10156,5,10149,5","3,9,002,9,+999,9",,,,,,,,,,"MET08705/07/25 03:53:01 METAR KDMH 070853Z      KT 17/11 A2999 RMK AO1 SLP153 T01720106 53002","R01      7SKY009R02      7GAS009"
"74594493784","2025-05-07T09:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0172,5","+0106,5","10158,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10159,5,10152,5",,,,,,,,,,,"MET08105/07/25 04:53:01 METAR KDMH 070953Z      KT 17/11 A3000 RMK AO1 SLP158 T01720106","R01      7SKY009R02      7GAS009"
"74594493784","2025-05-07T10:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0172,5","+0111,5","10163,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10163,5,10155,5",,,,,,,,,,,"MET08105/07/25 05:53:01 METAR KDMH 071053Z      KT 17/11 A3001 RMK AO1 SLP163 T01720111","R01      7SKY009R02      7GAS009"
"74594493784","2025-05-07T11:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0189,5","+0111,5","10175,5","01,0000,9,5","24,0010,9,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10176,5,10169,5","3,9,022,9,+999,9",,,,,,,,,,"MET10505/07/25 06:53:01 METAR KDMH 071153Z      KT 19/11 A3005 RMK AO1 SLP175 70004 T01890111 10189 20167 53022","R01      7SKY009R02      7GAS009"
"74594493784","2025-05-07T12:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0206,5","+0100,5","10181,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10183,5,10176,5",,,,,,,,,,,"MET08105/07/25 07:53:01 METAR KDMH 071253Z      KT 21/10 A3007 RMK AO1 SLP181 T02060100","R01      7SKY009R02      7GAS009"
"74594493784","2025-05-07T13:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0211,5","+0100,5","10177,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10179,5,10172,5",,,,,,,,,,,"MET08105/07/25 08:53:01 METAR KDMH 071353Z      KT 21/10 A3006 RMK AO1 SLP177 T02110100","R01      7SKY009R02      7GAS009"
"74594493784","2025-05-07T14:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0217,5","+0094,5","10178,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10179,5,10172,5","1,9,003,9,+999,9",,,,,,,,,,"MET08705/07/25 09:53:01 METAR KDMH 071453Z      KT 22/09 A3006 RMK AO1 SLP178 T02170094 51003","R01      7SKY009R02      7GAS009"
"74594493784","2025-05-07T15:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0222,5","+0094,5","10175,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10176,5,10169,5",,,,,,,,,,,"MET08105/07/25 10:53:01 METAR KDMH 071553Z      KT 22/09 A3005 RMK AO1 SLP175 T02220094","R01      7SKY009R02      7GAS009"
"74594493784","2025-05-07T16:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0228,5","+0094,5","10176,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10176,5,10169,5",,,,,,,,,,,"MET08105/07/25 11:53:01 METAR KDMH 071653Z      KT 23/09 A3005 RMK AO1 SLP176 T02280094","R01      7SKY009R02      7GAS009"
"74594493784","2025-05-07T17:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0233,5","+0089,5","10177,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10176,5,10169,5","5,9,001,9,+999,9",,,,,,,,,,"MET09905/07/25 12:53:01 METAR KDMH 071753Z      KT 23/09 A3005 RMK AO1 SLP177 T02330089 10233 20189 55001","R01      7SKY009R02      7GAS009"
"74594493784","2025-05-07T18:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0239,5","+0089,5","10170,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10173,5,10165,5",,,,,,,,,,,"MET08105/07/25 13:53:01 METAR KDMH 071853Z      KT 24/09 A3004 RMK AO1 SLP170 T02390089","R01      7SKY009R02      7GAS009"
"74594493784","2025-05-07T19:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0244,5","+0100,5","10160,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10163,5,10155,5",,,,,,,,,,,"MET08105/07/25 14:53:01 METAR KDMH 071953Z      KT 24/10 A3001 RMK AO1 SLP160 T02440100","R01      7SKY009R02      7GAS009"
"74594493784","2025-05-07T20:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0244,5","+0094,5","10157,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10159,5,10152,5","6,9,019,9,+999,9",,,,,,,,,,"MET08705/07/25 15:53:01 METAR KDMH 072053Z      KT 24/09 A3000 RMK AO1 SLP157 T02440094 56019","R01      7SKY009R02      7GAS009"
"74594493784","2025-05-07T21:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0239,5","+0094,5","10162,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10163,5,10155,5",,,,,,,,,,,"MET08105/07/25 16:53:01 METAR KDMH 072153Z      KT 24/09 A3001 RMK AO1 SLP162 T02390094","R01      7SKY009R02      7GAS009"
"74594493784","2025-05-07T22:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0239,5","+0094,5","10155,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10156,5,10149,5",,,,,,,,,,,"MET08105/07/25 17:53:02 METAR KDMH 072253Z      KT 24/09 A2999 RMK AO1 SLP155 T02390094","R01      7SKY009R02      7GAS009"
"74594493784","2025-05-07T23:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0233,5","+0094,5","10157,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10159,5,10152,5","8,9,000,9,+999,9",,,,,,,,,,"MET09905/07/25 18:53:02 METAR KDMH 072353Z      KT 23/09 A3000 RMK AO1 SLP157 T02330094 10250 20233 58000","R01      7SKY009R02      7GAS009"
"74594493784","2025-05-08T00:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0217,5","+0094,5","10163,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10163,5,10155,5",,,,,,,,,,,"MET08105/07/25 19:53:01 METAR KDMH 080053Z      KT 22/09 A3001 RMK AO1 SLP163 T02170094","R01      7SKY009R02      7GAS009"
"74594493784","2025-05-08T01:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0222,5","+0106,5","10169,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10169,5,10162,5",,,,,,,,,,,"MET08105/07/25 20:53:01 METAR KDMH 080153Z      KT 22/11 A3003 RMK AO1 SLP169 T02220106","R01      7SKY009R02      7GAS009"
"74594493784","2025-05-08T02:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0211,5","+0106,5","10170,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10169,5,10162,5","1,9,013,9,+999,9",,,,,,,,,,"MET08705/07/25 21:53:01 METAR KDMH 080253Z      KT 21/11 A3003 RMK AO1 SLP170 T02110106 51013","R01      7SKY009R02      7GAS009"
"74594493784","2025-05-08T03:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0189,5","+0111,5","10168,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10169,5,10162,5",,,,,,,,,,,"MET08105/07/25 22:53:01 METAR KDMH 080353Z      KT 19/11 A3003 RMK AO1 SLP168 T01890111","R01      7SKY009R02      7GAS009"
"74594493784","2025-05-08T04:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0189,5","+0111,5","10167,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10166,5,10159,5",,,,,,,,,,,"MET09105/07/25 23:53:01 METAR KDMH 080453Z      KT 19/11 A3002 RMK AO1 SLP167 T01890111 402500167","R01      7SKY009R02      7GAS009"
"74594493784","2025-05-08T04:59:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","SOD  ","KDMH ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,"240,M,+0250,5","240,N,+0167,5",,,,,,,,,,,,,,"10159,4,10146,4",,,"1,24,99999,999,9999,7","2,24,99999,999,9999,7",,,,"SOD50524 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 7724 HR MIN TEMP (F): 62AVERAGE STATION PRESSURE(D):30.000 MINIMUM SEA LEVEL PRESSURE:29.96 TIME OF OCCURRENCE:0147 24 HR AVG TEMP (F): 70DEPART FROM NORMAL:  6  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  5 LATEST DAY MAX TEMP (0700-1900 LST): 77 LATEST NIGHT MIN TEMP(1900-0800 LST):62 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00",
"74594493784","2025-05-08T05:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0189,5","+0111,5","10168,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10169,5,10162,5","5,9,002,9,+999,9",,,,,,,,,,"MET09905/08/25 00:53:01 METAR KDMH 080553Z      KT 19/11 A3003 RMK AO1 SLP168 T01890111 10233 20183 55002","R01      7SKY009R02      7GAS009"
"74594493784","2025-05-08T06:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0183,5","+0111,5","10164,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10166,5,10159,5",,,,,,,,,,,"MET08105/08/25 01:53:01 METAR KDMH 080653Z      KT 18/11 A3002 RMK AO1 SLP164 T01830111","R01      7SKY009R02      7GAS009"
"74594493784","2025-05-08T07:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0183,5","+0111,5","10163,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10163,5,10155,5",,,,,,,,,,,"MET08105/08/25 02:53:01 METAR KDMH 080753Z      KT 18/11 A3001 RMK AO1 SLP163 T01830111","R01      7SKY009R02      7GAS009"
"74594493784","2025-05-08T08:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0172,5","+0117,5","10160,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10159,5,10152,5","6,9,008,9,+999,9",,,,,,,,,,"MET08705/08/25 03:53:01 METAR KDMH 080853Z      KT 17/12 A3000 RMK AO1 SLP160 T01720117 56008","R01      7SKY009R02      7GAS009"
"74594493784","2025-05-08T09:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0183,5","+0111,5","10159,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10159,5,10152,5",,,,,,,,,,,"MET08105/08/25 04:53:01 METAR KDMH 080953Z      KT 18/11 A3000 RMK AO1 SLP159 T01830111","R01      7SKY009R02      7GAS009"
"74594493784","2025-05-08T10:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0189,5","+0111,5","10167,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10169,5,10162,5",,,,,,,,,,,"MET08105/08/25 05:53:01 METAR KDMH 081053Z      KT 19/11 A3003 RMK AO1 SLP167 T01890111","R01      7SKY009R02      7GAS009"
"74594493784","2025-05-08T11:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0200,5","+0117,5","10171,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10173,5,10165,5","3,9,012,9,+999,9",,,,,,,,,,"MET09905/08/25 06:53:01 METAR KDMH 081153Z      KT 20/12 A3004 RMK AO1 SLP171 T02000117 10200 20167 53012","R01      7SKY009R02      7GAS009"
"74594493784","2025-05-08T12:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0233,5","+0117,5","10171,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10173,5,10165,5",,,,,,,,,,,"MET08105/08/25 07:53:01 METAR KDMH 081253Z      KT 23/12 A3004 RMK AO1 SLP171 T02330117","R01      7SKY009R02      7GAS009"
"74594493784","2025-05-08T13:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0250,5","+0117,5","10169,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10169,5,10162,5",,,,,,,,,,,"MET08105/08/25 08:53:01 METAR KDMH 081353Z      KT 25/12 A3003 RMK AO1 SLP169 T02500117","R01      7SKY009R02      7GAS009"
"74594493784","2025-05-08T14:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0261,5","+0111,5","10168,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10169,5,10162,5","8,9,003,9,+999,9",,,,,,,,,,"MET08705/08/25 09:53:01 METAR KDMH 081453Z      KT 26/11 A3003 RMK AO1 SLP168 T02610111 58003","R01      7SKY009R02      7GAS009"
"74594493784","2025-05-08T15:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0267,5","+0106,5","10162,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10163,5,10155,5",,,,,,,,,,,"MET08105/08/25 10:53:01 METAR KDMH 081553Z      KT 27/11 A3001 RMK AO1 SLP162 T02670106","R01      7SKY009R02      7GAS009"
"74594493784","2025-05-08T16:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0261,5","+0111,5","10156,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10156,5,10149,5",,,,,,,,,,,"MET08105/08/25 11:53:01 METAR KDMH 081653Z      KT 26/11 A2999 RMK AO1 SLP156 T02610111","R01      7SKY009R02      7GAS009"
"74594493784","2025-05-08T17:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0272,5","+0133,5","10154,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10156,5,10149,5","6,9,015,9,+999,9",,,,,,,,,,"MET09905/08/25 12:53:01 METAR KDMH 081753Z      KT 27/13 A2999 RMK AO1 SLP154 T02720133 10283 20200 56015","R01      7SKY009R02      7GAS009"
"74594493784","2025-05-08T18:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0272,5","+0117,5","10149,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10149,5,10142,5",,,,,,,,,,,"MET08105/08/25 13:53:01 METAR KDMH 081853Z      KT 27/12 A2997 RMK AO1 SLP149 T02720117","R01      7SKY009R02      7GAS009"
"74594493784","2025-05-08T19:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0272,5","+0122,5","10141,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10142,5,10135,5",,,,,,,,,,,"MET08105/08/25 14:53:01 METAR KDMH 081953Z      KT 27/12 A2995 RMK AO1 SLP141 T02720122","R01      7SKY009R02      7GAS009"
"74594493784","2025-05-08T20:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0261,5","+0106,5","10136,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10135,5,10128,5","8,9,018,9,+999,9",,,,,,,,,,"MET08705/08/25 15:53:01 METAR KDMH 082053Z      KT 26/11 A2993 RMK AO1 SLP136 T02610106 58018","R01      7SKY009R02      7GAS009"
"74594493784","2025-05-08T21:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0261,5","+0106,5","10132,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10132,5,10125,5",,,,,,,,,,,"MET08105/08/25 16:53:01 METAR KDMH 082153Z      KT 26/11 A2992 RMK AO1 SLP132 T02610106","R01      7SKY009R02      7GAS009"
"74594493784","2025-05-08T22:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0256,5","+0128,5","10134,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10135,5,10128,5",,,,,,,,,,,"MET08105/08/25 17:53:02 METAR KDMH 082253Z      KT 26/13 A2993 RMK AO1 SLP134 T02560128","R01      7SKY009R02      7GAS009"
"74594493784","2025-05-08T23:53:00","6","39.2814","-76.6111","6.1","MARYLAND SCIENCE CENTER, MD US","FM-15","KDMH ","V020","999,9,9,9999,9","99999,9,9,N","999999,7,N,5","+0244,5","+0139,5","10136,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10135,5,10128,5","5,9,000,9,+999,9",,,,,,,,,,"MET09905/08/25 18:53:02 METAR KDMH 082353Z      KT 24/14 A2993 RMK AO1 SLP136 T02440139 10289 20244 55000","R01      7SKY009R02      7GAS009"
